title,media,date,datetime,desc,link,img
The New Delhi Declaration was a win for us and the world at large | Mint,Mint,5 hours ago,2023-10-09 17:48:23.028818,,https://www.livemint.com/opinion/online-views/the-new-delhi-declaration-was-a-win-for-us-and-the-world-at-large-11696852295533.html&ved=2ahUKEwiHt7m4vOmBAxUgxzgGHar0AHEQxfQBegQIBhAC&usg=AOvVaw3wjc23VAjpdceNxcHD3R6e,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ageing & development under G20: Towards an age friendly India,Express Healthcare,7 hours ago,2023-10-09 15:48:23.035907,,https://www.expresshealthcare.in/news/ageing-development-under-g20-towards-an-age-friendly-india/440912/&ved=2ahUKEwiHt7m4vOmBAxUgxzgGHar0AHEQxfQBegQIARAC&usg=AOvVaw2Z_i_Ubuc6uazqojRAYM5H,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India to Push Crypto Regulation Talks at Final FMCBG Meet in Morocco,Crypto News,0 hours ago,2023-10-09 22:48:23.037733,,https://cryptonews.com/news/india-push-crypto-regulation-talks-at-final-fmcbg-meet-morocco.htm&ved=2ahUKEwiHt7m4vOmBAxUgxzgGHar0AHEQxfQBegQIBxAC&usg=AOvVaw0_VtRPBC6NwPsAfth4ushH,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
EAM Dr. S Jaishankar says G20 Presidency has demonstrated that Indian diplomacy can make a real difference,News On AIR,0 hours ago,2023-10-09 22:48:23.038824,,https://newsonair.gov.in/Main-News-Details.aspx%3Fid%3D469126&ved=2ahUKEwiHt7m4vOmBAxUgxzgGHar0AHEQxfQBegQIABAC&usg=AOvVaw27FUAzfxp1xiv2dGg9FUcZ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Mock G20 Summit: Pupils replicate foreign delegates,The New Indian Express,4 hours ago,2023-10-09 18:48:23.039218,,https://www.newindianexpress.com/states/andhra-pradesh/2023/oct/09/mock-g20-summit-pupils-replicate-foreign-delegates-2622175.html&ved=2ahUKEwiHt7m4vOmBAxUgxzgGHar0AHEQxfQBegQIAhAC&usg=AOvVaw0AV-L0_Ji6tfR0lDm6O6J2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Nokia XR20 5G and Nokia G20 Receive September Security Update,OPP.Today -,4 hours ago,2023-10-09 18:48:23.040322,,https://www.opp.today/5g/nokia-xr20-5g-nokia-g20-receive-september-security-update-2023-markets/121506/&ved=2ahUKEwiHt7m4vOmBAxUgxzgGHar0AHEQxfQBegQIBRAC&usg=AOvVaw2wQKdrIendDy5faY5KuIWg,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Working with the UN to share India’s best economic practices with the South is fine, but India should also be willing to study the experiences of southern countries that have surpassed it",The Financial Express,8 hours ago,2023-10-09 14:48:23.040909,,https://www.financialexpress.com/opinion/working-with-the-un-to-share-indias-best-economic-practices-with-the-south-is-fine-but-india-should-also-be-willing-to-study-the-experiences-of-southern-countries-that-have-surpassed-it/3266457/&ved=2ahUKEwiHt7m4vOmBAxUgxzgGHar0AHEQxfQBegQIBBAC&usg=AOvVaw2orcGKIC3W3OgyzCXPlbuF,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Finance Minister Nirmala Sitharaman to embark on 6-day visit to Morocco to attend World Bank-IMF meet, G20...",Zee Business,3 mins ago,2023-10-09 22:45:43.904022,,https://www.zeebiz.com/economy-infra/news-finance-minister-nirmala-sitharaman-to-embark-on-6-day-visit-to-morocco-to-attend-world-bank-imf-meet-g20-fmbcbg-258474&ved=2ahUKEwjgpbPCvOmBAxXw9zgGHRTNDjwQxfQBegQICBAC&usg=AOvVaw1r0EfrG21pY_fxJfWFgQzS,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Niramala Sitharaman to attend World Bank-IMF, G20 meetings in Morocco",Daijiworld,1 hour ago,2023-10-09 21:48:43.912599,,https://www.daijiworld.com/news/newsDisplay%3FnewsID%3D1128771&ved=2ahUKEwjgpbPCvOmBAxXw9zgGHRTNDjwQxfQBegQICRAC&usg=AOvVaw023BbeBbaJyjNXx4gftXev,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Sitharaman to leave for Morocco to attend G20 Finance Ministers meeting,The Statesman,4 hours ago,2023-10-09 18:48:43.920884,,https://www.thestatesman.com/india/sitharaman-to-leave-for-morocco-to-attend-g20-finance-ministers-meeting-1503229819.html&ved=2ahUKEwjgpbPCvOmBAxXw9zgGHRTNDjwQxfQBegQIAhAC&usg=AOvVaw3fb2uRMwAeITK2SpeyvNHS,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
The New Delhi Declaration was a win for us and the world at large | Mint,Mint,5 hours ago,2023-10-09 17:48:43.929745,,https://www.livemint.com/opinion/online-views/the-new-delhi-declaration-was-a-win-for-us-and-the-world-at-large-11696852295533.html&ved=2ahUKEwjgpbPCvOmBAxXw9zgGHRTNDjwQxfQBegQIARAC&usg=AOvVaw24klijcoBvpjJoLT0fORnf,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ageing & development under G20: Towards an age friendly India,Express Healthcare,7 hours ago,2023-10-09 15:48:43.938817,,https://www.expresshealthcare.in/news/ageing-development-under-g20-towards-an-age-friendly-india/440912/&ved=2ahUKEwjgpbPCvOmBAxXw9zgGHRTNDjwQxfQBegQIABAC&usg=AOvVaw0xOBVFs2iRIqhmRZyzeiDu,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India to Push Crypto Regulation Talks at Final FMCBG Meet in Morocco,Crypto News,0 hours ago,2023-10-09 22:48:43.939938,,https://cryptonews.com/news/india-push-crypto-regulation-talks-at-final-fmcbg-meet-morocco.htm&ved=2ahUKEwjgpbPCvOmBAxXw9zgGHRTNDjwQxfQBegQIBhAC&usg=AOvVaw3lQwRjvLNoIFk_39LmAKwA,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
EAM Dr. S Jaishankar says G20 Presidency has demonstrated that Indian diplomacy can make a real difference,News On AIR,0 hours ago,2023-10-09 22:48:43.941157,,https://newsonair.gov.in/Main-News-Details.aspx%3Fid%3D469126&ved=2ahUKEwjgpbPCvOmBAxXw9zgGHRTNDjwQxfQBegQIBBAC&usg=AOvVaw3uxxwYPRri3-3HcnDhl0Ju,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Mock G20 Summit: Pupils replicate foreign delegates,The New Indian Express,4 hours ago,2023-10-09 18:48:43.941722,,https://www.newindianexpress.com/states/andhra-pradesh/2023/oct/09/mock-g20-summit-pupils-replicate-foreign-delegates-2622175.html&ved=2ahUKEwjgpbPCvOmBAxXw9zgGHRTNDjwQxfQBegQIAxAC&usg=AOvVaw0mvNPYGaJH3owXadGjuZch,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Nokia XR20 5G and Nokia G20 Receive September Security Update,OPP.Today -,4 hours ago,2023-10-09 18:48:43.942816,,https://www.opp.today/5g/nokia-xr20-5g-nokia-g20-receive-september-security-update-2023-markets/121506/&ved=2ahUKEwjgpbPCvOmBAxXw9zgGHRTNDjwQxfQBegQIBRAC&usg=AOvVaw0mgcFsWyLagay6npbdfAwT,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Working with the UN to share India’s best economic practices with the South is fine, but India should also be willing to study the experiences of southern countries that have surpassed it",The Financial Express,8 hours ago,2023-10-09 14:48:43.943817,,https://www.financialexpress.com/opinion/working-with-the-un-to-share-indias-best-economic-practices-with-the-south-is-fine-but-india-should-also-be-willing-to-study-the-experiences-of-southern-countries-that-have-surpassed-it/3266457/&ved=2ahUKEwjgpbPCvOmBAxXw9zgGHRTNDjwQxfQBegQIBxAC&usg=AOvVaw1flVJRDHo67ZOp9AODG45q,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Why are China and Turkey nervous about India’s IMEC gambit?,The Economic Times,8 hours ago,2023-10-09 14:49:04.973294,,https://m.economictimes.com/prime/economy-and-policy/why-are-china-and-turkey-nervous-about-indias-imec-gambit/primearticleshow/104264379.cms&ved=2ahUKEwi7rL_MvOmBAxVFzzgGHRvVBLk4ChDF9AF6BAgDEAI&usg=AOvVaw3ggzBZZ9oAwpm6frswLNLP,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
G20 FMCBG meeting at Marrakesh: All eyes on MDB reform road map,Business Standard,2 hours ago,2023-10-09 20:49:04.974295,,https://www.business-standard.com/economy/news/g20-fmcbg-meeting-at-marrakesh-all-eyes-on-mdb-reform-road-map-123100801027_1.html&ved=2ahUKEwi7rL_MvOmBAxVFzzgGHRvVBLk4ChDF9AF6BAgJEAI&usg=AOvVaw3UywCpWYh9seMt4T55f77I,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
EAM Jaishankar holds meeting with Tanzanian President Samia Suluhu Hassan,Business Standard,2 hours ago,2023-10-09 20:49:04.975292,,https://www.business-standard.com/india-news/eam-jaishankar-holds-meeting-with-tanzanian-president-samia-suluhu-hassan-123100801002_1.html&ved=2ahUKEwi7rL_MvOmBAxVFzzgGHRvVBLk4ChDF9AF6BAgIEAI&usg=AOvVaw3q227ORv92wlk89eIUeuim,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Escalation of Israel-Hamas war could hit corridor plans | Mint,Mint,2 hours ago,2023-10-09 20:49:04.976316,,https://www.livemint.com/news/india/escalation-of-israel-hamas-war-could-hit-corridor-plans-11696788922913.html&ved=2ahUKEwi7rL_MvOmBAxVFzzgGHRvVBLk4ChDF9AF6BAgGEAI&usg=AOvVaw0oUZC4pwk-DS7GHotChp4X,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"9th G20 Parliamentary Speakers' Summit In New Delhi: Inauguration, Participants, And Goals | #G20",YouTube,1 day ago,2023-10-08 22:49:04.984422,,https://www.youtube.com/watch%3Fv%3DbQe89DSOYLc&ved=2ahUKEwi7rL_MvOmBAxVFzzgGHRvVBLk4ChDF9AF6BAgBEAI&usg=AOvVaw2BW0kiGFwIwL4T-ow98E8w,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"G20 declaration ignores critical issues of animal agriculture sector, argue animal rights organisations",The Leaflet,1 day ago,2023-10-08 22:49:04.991646,,https://theleaflet.in/g20-declaration-ignores-critical-issues-of-animal-agriculture-sector-argue-animal-rights-organisations/&ved=2ahUKEwi7rL_MvOmBAxVFzzgGHRvVBLk4ChDF9AF6BAgCEAI&usg=AOvVaw2LpUskcu-rzFxU1hDSnft9,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Nokia XR20 5G & Nokia G20 receive September Security update 2023 (Markets),Nokiapoweruser,1 day ago,2023-10-08 22:49:05.000430,,https://nokiapoweruser.com/nokia-xr20-5g-nokia-g20-receive-september-security-update-2023-markets/&ved=2ahUKEwi7rL_MvOmBAxVFzzgGHRvVBLk4ChDF9AF6BAgFEAI&usg=AOvVaw2sH8X0T06WdtgGTnR_tNz3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
'India-Middle East-Economic Corridor is effectively dead': Fears grow as Israel declares war on Hamas,Business Today,1 day ago,2023-10-08 22:49:05.008685,,https://www.businesstoday.in/latest/world/story/india-middle-east-economic-corridor-is-effectively-dead-fears-grow-as-israel-declares-war-on-hamas-401132-2023-10-08&ved=2ahUKEwi7rL_MvOmBAxVFzzgGHRvVBLk4ChDF9AF6BAgEEAI&usg=AOvVaw3CQXwwlDn4tXsSpOMg5H9Q,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India Gained Global Recognition Within G20 Due To Values Of Hindutva: RSS Chief,Times Now,1 day ago,2023-10-08 22:49:05.016606,,https://www.timesnownews.com/india/india-gained-global-recognition-within-g20-due-to-values-of-hindutva-rss-chief-article-104255853&ved=2ahUKEwi7rL_MvOmBAxVFzzgGHRvVBLk4ChDF9AF6BAgHEAI&usg=AOvVaw2EWoWPH_7gmJjZnqcZu8DB,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
US wants G20 to help reshape multilateral development banks like IMF and World Bank,Daily Excelsior,1 day ago,2023-10-08 22:49:05.023357,,https://www.dailyexcelsior.com/%3Fp%3D1614882&ved=2ahUKEwi7rL_MvOmBAxVFzzgGHRvVBLk4ChDF9AF6BAgAEAI&usg=AOvVaw3wfvqRIVfUOO8NhxivUi9V,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India's G20 presidency has been transformative,The Week,1 day ago,2023-10-08 22:49:25.883820,,https://www.theweek.in/columns/amitabh-kant/2023/10/07/indias-G20-presidency-has-been-transformative.html&ved=2ahUKEwihwbzWvOmBAxVLzTgGHdhABqE4FBDF9AF6BAgEEAI&usg=AOvVaw1JelVhPrVYfTUFlnzL8NR-,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Unanimous appreciation: Jaishankar on Parliamentary Consultative Committee discussion on India’s G20 Presidency,Greater Kashmir,1 day ago,2023-10-08 22:49:25.890387,,https://www.greaterkashmir.com/national-2/unanimous-appreciation-jaishankar-on-parliamentary-consultative-committee-discussion-on-indias-g20-presidency&ved=2ahUKEwihwbzWvOmBAxVLzTgGHdhABqE4FBDF9AF6BAgJEAI&usg=AOvVaw1bnP2hF94zP6ZNm5fUOqX6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
UDA framework can be a catalyst for Indo-Pacific growth post G20,The Sunday Guardian,1 day ago,2023-10-08 22:49:25.897067,,https://sundayguardianlive.com/investigation/uda-framework-can-be-a-catalyst-for-indo-pacific-growth-post-g20&ved=2ahUKEwihwbzWvOmBAxVLzTgGHdhABqE4FBDF9AF6BAgGEAI&usg=AOvVaw0U3nQTWoL9y4TztByRl2hM,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Jaishankar briefs Parliamentary consultative committee on G20 presidency,Business Standard,1 day ago,2023-10-08 22:49:25.902940,,https://www.business-standard.com/india-news/jaishankar-briefs-parliamentary-consultative-committee-on-g20-presidency-123100700945_1.html&ved=2ahUKEwihwbzWvOmBAxVLzTgGHdhABqE4FBDF9AF6BAgHEAI&usg=AOvVaw3RcXOP8B2EHekoysPXWLSi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India News | Jaishankar Briefs Parliamentary Consultative Committee on India's G20 Presidency,LatestLY,2 days ago,2023-10-07 22:49:25.910865,,https://www.latestly.com/agency-news/india-news-jaishankar-briefs-parliamentary-consultative-committee-on-indias-g20-presidency-5470434.html&ved=2ahUKEwihwbzWvOmBAxVLzTgGHdhABqE4FBDF9AF6BAgDEAI&usg=AOvVaw3E4ulbb25FXYgLk0sOmct6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Jaishankar briefs Parliamentary Consultative Committee on India’s G20 Presidency,ThePrint,2 days ago,2023-10-07 22:49:25.916952,,https://theprint.in/india/jaishankar-briefs-parliamentary-consultative-committee-on-indias-g20-presidency/1794650/&ved=2ahUKEwihwbzWvOmBAxVLzTgGHdhABqE4FBDF9AF6BAgIEAI&usg=AOvVaw2QsPStqiIGbA-GaN4_nS2C,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
NGOs urge Centre to take up in G20 challenges of animal husbandry sector,The Hindu Business Line,2 days ago,2023-10-07 22:49:25.923975,,https://www.thehindubusinessline.com/economy/agri-business/ngos-urge-centre-to-take-up-in-g20-challenges-of-animal-husbandry-sector/article67376278.ece&ved=2ahUKEwihwbzWvOmBAxVLzTgGHdhABqE4FBDF9AF6BAgAEAI&usg=AOvVaw1cf2Z75xaGeHeofrO7k0Ro,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"""Glad to note unanimous appreciation"": Jaishankar on Parliamentary Consultative Committee discussion on India's ...",ANI News,2 days ago,2023-10-07 22:49:25.930758,,https://www.aninews.in/news/world/asia/glad-to-note-unanimous-appreciation-jaishankar-on-parliamentary-consultative-committee-discussion-on-indias-g20-presidency20231007141110&ved=2ahUKEwihwbzWvOmBAxVLzTgGHdhABqE4FBDF9AF6BAgCEAI&usg=AOvVaw3BRriac9pa6HhzlTLgbSFO,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Parliamentary Consultative Committee on External Affairs met in New Delhi to discuss India's G20 Presidency,News On AIR,2 days ago,2023-10-07 22:49:25.937353,,https://newsonair.gov.in/News%3Ftitle%3DParliamentary-Consultative-Committee-on-External-Affairs-met-in-New-Delhi-to-discuss-India%2526%252339%253Bs-G20-Presidency%26id%3D469044&ved=2ahUKEwihwbzWvOmBAxVLzTgGHdhABqE4FBDF9AF6BAgFEAI&usg=AOvVaw1ZFMvv2GFNrIcMMBWKEWNZ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Sitharaman holds meeting with heads of MDBs, discusses reforms",The Statesman,2 days ago,2023-10-07 22:49:25.944376,,https://www.thestatesman.com/business/sitharaman-holds-meeting-with-heads-of-mdbs-discusses-reforms-1503229141.html&ved=2ahUKEwihwbzWvOmBAxVLzTgGHdhABqE4FBDF9AF6BAgBEAI&usg=AOvVaw1OeSAC44InRm47pi_Yq4-0,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"பி - 20 பார்லி,, உச்சி மாநாடு ஏற்பாடுகள் தீவிரம் |P20 summit 2023 Delhi|G20 Member Nation's Speakers",YouTube,2 days ago,2023-10-07 22:49:46.880697,,https://www.youtube.com/watch%3Fv%3DJX1JAq1-qiE&ved=2ahUKEwij0LngvOmBAxU7yDgGHQjmCtI4HhDF9AF6BAgCEAI&usg=AOvVaw2KD6YyxyZm25DU_94urbS0,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"In a world marred by conflict, PM Modi is a consensus-builder par excellence",The Indian Express,2 days ago,2023-10-07 22:49:46.890314,,https://indianexpress.com/article/opinion/columns/in-a-world-marred-by-conflict-pm-modi-is-a-consensus-builder-par-excellence-8971736/&ved=2ahUKEwij0LngvOmBAxU7yDgGHQjmCtI4HhDF9AF6BAgJEAI&usg=AOvVaw2PYJCxbg9MQ4pj-bRgVIsG,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"After G20, P20 Summit from Oct 12, L-G takes stock of preparedness at Yashobhoomi",The Indian Express,2 days ago,2023-10-07 22:49:46.896987,,https://indianexpress.com/article/cities/delhi/after-g20-p20-summit-from-oct-12-l-g-takes-stock-of-preparedness-at-yashobhoomi-8971852/&ved=2ahUKEwij0LngvOmBAxU7yDgGHQjmCtI4HhDF9AF6BAgIEAI&usg=AOvVaw37rwh-kzmXtBKbbFIiRZht,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
PM to inaugurate 9th Parliamentary Speakers' Summit on Oct 13,Rising Kashmir,2 days ago,2023-10-07 22:49:46.903999,,http://risingkashmir.com/pm-to-inaugurate-9th-parliamentary-speakers-summit-on-oct-13-25f05ab2-08da-4ab5-b11b-fc55e8d18868&ved=2ahUKEwij0LngvOmBAxU7yDgGHQjmCtI4HhDF9AF6BAgAEAI&usg=AOvVaw3XjpW1rrPvhz7UMVZBdFiI,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Amid diplomatic row, Canada says it will attend P-20 meeting",The Times of India,2 days ago,2023-10-07 22:49:46.912221,,https://m.timesofindia.com/india/amid-diplomatic-row-canada-says-it-will-attend-p-20-meeting/articleshow/104223921.cms&ved=2ahUKEwij0LngvOmBAxU7yDgGHQjmCtI4HhDF9AF6BAgHEAI&usg=AOvVaw1Se2wjsd0HXmTn3qKOYQPJ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India to raise issues with Canada during Parliament-20 meeting in Delhi,WION,2 days ago,2023-10-07 22:49:46.919440,,https://www.wionews.com/world/india-to-raise-issues-with-canada-during-parliament-20-meeting-in-delhi-643490&ved=2ahUKEwij0LngvOmBAxU7yDgGHQjmCtI4HhDF9AF6BAgBEAI&usg=AOvVaw3inB6gTTYwty0oqNr1-xDs,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"G20 Parliament speakers to debate SDGs, energy transition next week",The Financial Express,2 days ago,2023-10-07 22:49:46.925964,,https://www.financialexpress.com/business/industry-g20-parliament-speakers-to-debate-sdgs-energy-transition-next-week-3265312/&ved=2ahUKEwij0LngvOmBAxU7yDgGHQjmCtI4HhDF9AF6BAgFEAI&usg=AOvVaw1QtGbj3z1n-tLCVxZ8nsnH,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Parliament to hold P20 Summit with G20 member countries,Deccan Herald,2 days ago,2023-10-07 22:49:46.932070,,https://www.deccanherald.com/india/parliament-to-hold-p20-summit-with-g20-member-countries-2716395&ved=2ahUKEwij0LngvOmBAxU7yDgGHQjmCtI4HhDF9AF6BAgDEAI&usg=AOvVaw27mYQXqUNzTUta7PKPHCTz,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
PM Modi to open G20 Parliament Speakers’ Summit on October 13,Millennium Post,2 days ago,2023-10-07 22:49:46.940254,,https://www.millenniumpost.in/nation/pm-modi-to-open-g20-parliament-speakers-summit-on-october-13-535687&ved=2ahUKEwij0LngvOmBAxU7yDgGHQjmCtI4HhDF9AF6BAgGEAI&usg=AOvVaw1IzDTp0JyYA-zhA4qvbeLm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Parliament 20 summit : G20 के बाद भारत में होगा P20 समिट, होंगे ये सत्र पेश, जानें खासियत !",YouTube,2 days ago,2023-10-07 22:49:46.946359,,https://www.youtube.com/watch%3Fv%3DJ6WfIWVF2aI&ved=2ahUKEwij0LngvOmBAxU7yDgGHQjmCtI4HhDF9AF6BAgEEAI&usg=AOvVaw3jET2ybhlUbackaC4FGK9C,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
UK PM Rishi Sunak to visit India by October-end: Sources,India Today,3 days ago,2023-10-06 22:50:07.830982,,https://www.indiatoday.in/india/story/uk-pm-rishi-sunak-to-visit-india-by-october-end-free-trade-agreement-deal-2445631-2023-10-06&ved=2ahUKEwj5n7vqvOmBAxX6nmMGHU47Dp44KBDF9AF6BAgGEAI&usg=AOvVaw0ahpz6JxDBenWD_jDuCbDh,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
FM Nirmala Sitharaman meets MDBs ahead of Morocco summit next week,Business Standard,3 days ago,2023-10-06 22:50:07.836992,,https://www.business-standard.com/economy/news/fm-nirmala-sitharaman-meets-mdbs-ahead-of-marrakech-meet-next-week-123100601378_1.html&ved=2ahUKEwj5n7vqvOmBAxX6nmMGHU47Dp44KBDF9AF6BAgJEAI&usg=AOvVaw0RMHnSJiNQTj71hbqPo-ej,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
PM Modi to inaugurate G20 Parliamentary Speakers summit on October 13,Zee Business,3 days ago,2023-10-06 22:50:07.843994,,https://www.zeebiz.com/india/news-pm-modi-to-inaugurate-g20-parliamentary-speakers-summit-on-october-13-257996&ved=2ahUKEwj5n7vqvOmBAxX6nmMGHU47Dp44KBDF9AF6BAgBEAI&usg=AOvVaw1v6K4FSAL0iDdTsNCscUaU,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
PM Modi to inaugurate 9th G20 Parliamentary Speakers' Summit in Delhi on Oct 13,Pragativadi,3 days ago,2023-10-06 22:50:07.853470,,https://pragativadi.com/pm-modi-to-inaugurate-9th-g20-parliamentary-speakers-summit-in-delhi-on-oct-13/&ved=2ahUKEwj5n7vqvOmBAxX6nmMGHU47Dp44KBDF9AF6BAgIEAI&usg=AOvVaw3FAg0NMPBzfJJ2BhwqFgyp,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Russian President Vladimir Putin Praises PM Modi And Says PM Modi Made Depoliticised Decision In G20,YouTube,3 days ago,2023-10-06 22:50:07.859978,,https://www.youtube.com/watch%3Fv%3D4HLyCM8QzNw&ved=2ahUKEwj5n7vqvOmBAxX6nmMGHU47Dp44KBDF9AF6BAgHEAI&usg=AOvVaw1w-eU-IgSrOCd1JJILuvJ_,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
G20 Summit: India to Address Concerns with Canadian Senate Speaker at G20 Parliament Meeting -...,The Sentinel Assam,3 days ago,2023-10-06 22:50:07.867191,,https://www.sentinelassam.com/national-news/g20-summit-india-to-address-concerns-with-canadian-senate-speaker-at-g20-parliament-meeting-670062&ved=2ahUKEwj5n7vqvOmBAxX6nmMGHU47Dp44KBDF9AF6BAgEEAI&usg=AOvVaw3T9c3UMESteqf_5g5KFBnW,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
